,Winner,Loser,Red,Blue,Knockdowns (R),Knockdowns (B),Significant Strikes (R),Significant Strikes (B),Significant Strikes Percentage (R),Significant Strikes Percentage (B),Total Strikes (R),Total Strikes (B),Takedowns (R),Takedowns (B),Takedowns Percentage (R),Takedowns Percentage (B),Submission Attempts (R),Submission Attempts (B),Reversals (R),Reversals (B),Control Time (seconds) (R),Control Time (seconds) (B)
4958,1,0,Gleison Tibau,Pat Healy,0.0,0.0,44.0,54.0,0.47,0.4,87.0,86.0,4.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,273.0,134.0
4959,0,1,Jessamyn Duke,Leslie Smith,0.0,1.0,16.0,36.0,0.44,0.61,16.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4960,0,1,Hugo Viana,Aljamain Sterling,0.0,0.0,15.0,62.0,0.32,0.63,22.0,94.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,514.0
4961,1,0,Yosdenis Cedeno,Jerrod Sanders,1.0,0.0,13.0,2.0,0.61,0.66,27.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,182.0,55.0
4962,1,0,Frankie Edgar,BJ Penn,0.0,0.0,90.0,13.0,0.55,0.19,159.0,60.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,532.0,0.0
4963,0,1,Dhiego Lima,Eddie Gordon,0.0,1.0,5.0,22.0,0.5,0.52,5.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
4964,0,1,Justin Scoggins,Dustin Ortiz,0.0,0.0,24.0,39.0,0.64,0.6,32.0,100.0,5.0,2.0,0.62,0.28,3.0,0.0,0.0,2.0,283.0,443.0
4965,0,1,Jesse Ronson,Kevin Lee,0.0,0.0,48.0,49.0,0.48,0.44,51.0,66.0,1.0,4.0,0.5,0.33,1.0,0.0,0.0,1.0,40.0,427.0
4966,1,0,Chris Weidman,Lyoto Machida,0.0,0.0,65.0,58.0,0.36,0.41,90.0,63.0,5.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,278.0,19.0
4967,1,0,Ronda Rousey,Alexis Davis,0.0,0.0,14.0,2.0,0.87,0.33,14.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
4968,1,0,Uriah Hall,Thiago Santos,0.0,0.0,42.0,44.0,0.37,0.34,42.0,48.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,59.0
4969,0,1,Marcus Brimage,Russell Doane,0.0,0.0,27.0,24.0,0.36,0.33,33.0,37.0,2.0,3.0,1.0,0.33,0.0,0.0,0.0,0.0,31.0,278.0
4970,1,0,Urijah Faber,Alex Caceres,0.0,0.0,20.0,20.0,0.52,0.44,41.0,35.0,5.0,0.0,0.41,0.0,1.0,0.0,0.0,0.0,406.0,31.0
4971,1,0,Kenny Robertson,Ildemar Alcantara,0.0,0.0,70.0,22.0,0.63,0.33,135.0,25.0,3.0,1.0,0.3,0.5,2.0,0.0,1.0,0.0,521.0,43.0
4972,0,1,George Roop,Rob Font,0.0,1.0,10.0,12.0,0.27,0.52,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,4.0
4973,1,0,Cub Swanson,Jeremy Stephens,0.0,0.0,87.0,65.0,0.39,0.28,103.0,76.0,0.0,2.0,0.0,0.25,0.0,0.0,0.0,0.0,14.0,193.0
4974,1,0,Kelvin Gastelum,Nicholas Musoke,0.0,0.0,67.0,36.0,0.38,0.28,97.0,42.0,0.0,2.0,0.0,0.33,0.0,0.0,1.0,0.0,78.0,257.0
4975,1,0,Cezar Ferreira,Andrew Craig,0.0,1.0,20.0,16.0,0.32,0.23,31.0,56.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,326.0,33.0
4976,1,0,Ricardo Lamas,Hacran Dias,0.0,0.0,33.0,31.0,0.35,0.41,50.0,57.0,2.0,2.0,0.18,0.4,1.0,0.0,1.0,0.0,329.0,214.0
4977,1,0,Clint Hester,Antonio Braga Neto,0.0,0.0,40.0,16.0,0.51,0.5,50.0,73.0,1.0,3.0,1.0,0.37,0.0,0.0,1.0,1.0,147.0,472.0
4978,1,0,Joe Ellenberger,James Moontasri,0.0,1.0,22.0,35.0,0.59,0.52,50.0,119.0,3.0,0.0,0.3,0.0,2.0,0.0,0.0,0.0,389.0,303.0
4979,0,1,Colton Smith,Diego Ferreira,0.0,0.0,2.0,7.0,0.66,0.7,2.0,7.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,10.0
4980,0,1,Johnny Bedford,Cody Gibson,0.0,1.0,7.0,3.0,0.63,0.37,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
4981,1,0,Marcelo Guimaraes,Andy Enz,0.0,0.0,78.0,42.0,0.46,0.18,85.0,51.0,3.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,178.0,0.0
4982,1,0,Aleksei Oleinik,Anthony Hamilton,0.0,0.0,10.0,6.0,0.45,0.42,13.0,6.0,1.0,0.0,0.25,0.0,1.0,0.0,0.0,0.0,42.0,17.0
4983,0,1,James Te Huna,Nate Marquardt,0.0,1.0,6.0,17.0,0.6,0.62,17.0,29.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,39.0,194.0
4984,0,1,Soa Palelei,Jared Rosholt,0.0,0.0,11.0,43.0,0.44,0.74,46.0,148.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,42.0,695.0
4985,0,1,Hatsu Hioki,Charles Oliveira,0.0,0.0,11.0,24.0,0.4,0.63,31.0,33.0,3.0,3.0,0.75,0.6,0.0,2.0,0.0,0.0,357.0,143.0
4986,1,0,Robert Whittaker,Mike Rhodes,0.0,0.0,66.0,47.0,0.36,0.32,93.0,52.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,142.0,37.0
4987,1,0,Gian Villante,Sean O'Connell,0.0,1.0,93.0,109.0,0.56,0.47,120.0,153.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,251.0
4988,1,0,Demetrious Johnson,Ali Bagautinov,0.0,0.0,133.0,36.0,0.61,0.29,164.0,66.0,0.0,2.0,0.0,0.16,0.0,0.0,0.0,0.0,86.0,491.0
4989,1,0,Rory MacDonald,Tyron Woodley,0.0,0.0,49.0,26.0,0.32,0.32,97.0,38.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,186.0,85.0
4990,1,0,Ryan Bader,Rafael Cavalcante,0.0,0.0,53.0,10.0,0.56,0.27,107.0,20.0,7.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,500.0,31.0
4991,1,0,Andrei Arlovski,Brendan Schaub,0.0,0.0,12.0,30.0,0.21,0.34,40.0,65.0,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,190.0,192.0
4992,1,0,Ovince Saint Preux,Ryan Jimmo,0.0,0.0,14.0,15.0,0.41,0.51,20.0,19.0,2.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,120.0,61.0
4993,0,1,Daniel Sarafian,Kiichi Kunimoto,0.0,0.0,3.0,5.0,0.75,0.5,3.0,9.0,0.0,1.0,0.0,0.33,1.0,1.0,0.0,0.0,0.0,112.0
4994,1,0,Valerie Letourneau,Elizabeth Phillips,0.0,0.0,104.0,67.0,0.37,0.24,106.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,125.0
4995,1,0,Yves Jabouin,Mike Easton,0.0,0.0,60.0,42.0,0.45,0.34,81.0,110.0,5.0,0.0,0.62,0.0,0.0,0.0,0.0,1.0,411.0,175.0
4996,0,1,Kajan Johnson,Tae Hyun Bang,0.0,2.0,29.0,34.0,0.31,0.31,29.0,40.0,4.0,0.0,0.44,0.0,0.0,0.0,1.0,2.0,105.0,95.0
4997,0,1,Roland Delorme,Michinori Tanaka,0.0,0.0,2.0,21.0,0.1,0.56,25.0,78.0,1.0,3.0,1.0,0.75,0.0,1.0,1.0,1.0,21.0,613.0
4998,1,0,Benson Henderson,Rustam Khabilov,1.0,0.0,26.0,18.0,0.37,0.23,48.0,32.0,1.0,6.0,0.33,0.6,2.0,0.0,1.0,0.0,173.0,178.0
4999,1,0,Diego Sanchez,Ross Pearson,0.0,1.0,33.0,51.0,0.24,0.41,33.0,51.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0
5000,1,0,John Dodson,John Moraga,1.0,0.0,27.0,8.0,0.42,0.14,41.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53.0,2.0
5001,1,0,Rafael Dos Anjos,Jason High,1.0,0.0,36.0,24.0,0.52,0.37,53.0,26.0,2.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,112.0,174.0
5002,0,1,Yves Edwards,Piotr Hallmann,0.0,0.0,27.0,56.0,0.34,0.49,31.0,96.0,1.0,4.0,1.0,0.36,0.0,1.0,0.0,0.0,43.0,330.0
5003,0,1,Erik Perez,Bryan Caraway,0.0,0.0,10.0,7.0,0.23,0.2,21.0,17.0,1.0,2.0,0.5,0.5,0.0,2.0,1.0,1.0,93.0,159.0
5004,0,1,Yaotzin Meza,Sergio Pettis,0.0,0.0,43.0,54.0,0.37,0.33,46.0,60.0,1.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,81.0,4.0
5005,0,1,Bobby Voelker,Lance Benoist,0.0,0.0,37.0,56.0,0.39,0.54,74.0,81.0,0.0,2.0,0.0,0.28,0.0,0.0,2.0,0.0,137.0,423.0
5006,1,0,Scott Jorgensen,Danny Martinez,0.0,1.0,40.0,47.0,0.41,0.32,82.0,48.0,10.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,438.0,72.0
5007,1,0,Stipe Miocic,Fabio Maldonado,1.0,0.0,8.0,2.0,0.57,0.25,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
5008,0,1,Vitor Miranda,Antonio Carlos Junior,0.0,0.0,21.0,19.0,0.44,0.27,103.0,33.0,0.0,5.0,0.0,0.83,0.0,1.0,0.0,0.0,120.0,511.0
5009,0,1,Marcio Alexandre Junior,Warlley Alves,0.0,1.0,8.0,19.0,0.38,0.48,22.0,44.0,0.0,2.0,0.0,0.66,0.0,1.0,0.0,0.0,5.0,458.0
5010,1,0,Demian Maia,Alexander Yakovlev,1.0,0.0,29.0,22.0,0.39,0.51,83.0,24.0,2.0,1.0,0.66,0.5,0.0,0.0,0.0,1.0,488.0,88.0
5011,0,1,Rony Jason,Robert Peralta,0.0,0.0,30.0,51.0,0.41,0.4,40.0,81.0,2.0,1.0,0.33,1.0,1.0,0.0,0.0,1.0,104.0,153.0
5012,0,1,Rodrigo Damm,Rashid Magomedov,0.0,1.0,37.0,63.0,0.35,0.39,42.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,42.0
5013,1,0,Elias Silverio,Ernest Chavez,0.0,0.0,65.0,54.0,0.37,0.38,65.0,61.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,38.0,156.0
5014,0,1,Paulo Thiago,Gasan Umalatov,0.0,0.0,42.0,24.0,0.38,0.38,48.0,46.0,1.0,1.0,0.14,0.14,0.0,0.0,0.0,0.0,54.0,240.0
5015,1,0,Edimilson Souza,Mark Eddiva,0.0,0.0,79.0,54.0,0.46,0.41,79.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0
5016,1,0,Pedro Munhoz,Matt Hobar,0.0,0.0,24.0,7.0,0.55,0.25,27.0,7.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,31.0,16.0
5017,0,1,Mark Munoz,Gegard Mousasi,0.0,0.0,3.0,18.0,0.33,0.62,3.0,30.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,92.0
5018,0,1,Francis Carmont,CB Dollaway,0.0,1.0,29.0,44.0,0.33,0.55,41.0,64.0,1.0,3.0,0.25,0.75,1.0,0.0,0.0,1.0,86.0,373.0
5019,0,1,Luke Barnatt,Sean Strickland,0.0,0.0,44.0,48.0,0.23,0.29,44.0,49.0,0.0,1.0,0.0,0.33,0.0,0.0,0.0,0.0,30.0,41.0
5020,1,0,Nick Hein,Drew Dober,0.0,0.0,50.0,49.0,0.47,0.38,87.0,97.0,2.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,255.0,179.0
5021,1,0,Magnus Cedenblad,Krzysztof Jotko,0.0,0.0,17.0,15.0,0.54,0.6,58.0,63.0,3.0,0.0,0.6,0.0,1.0,0.0,1.0,1.0,387.0,116.0
5022,0,1,Vaughan Lee,Iuri Alcantara,0.0,1.0,4.0,5.0,1.0,0.5,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
5023,1,0,Peter Sobotta,Pawel Pawlak,0.0,0.0,47.0,21.0,0.46,0.25,121.0,65.0,3.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,478.0,0.0
5024,0,1,Andy Ogle,Maximo Blanco,0.0,1.0,44.0,60.0,0.37,0.51,78.0,117.0,1.0,1.0,0.2,0.5,0.0,0.0,0.0,2.0,345.0,147.0
5025,0,1,Viktor Pesta,Ruslan Magomedov,0.0,0.0,26.0,47.0,0.3,0.4,46.0,51.0,1.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,190.0,5.0
5026,0,1,Renan Barao,TJ Dillashaw,0.0,2.0,64.0,140.0,0.23,0.45,68.0,169.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,218.0
5027,1,0,Daniel Cormier,Dan Henderson,0.0,0.0,50.0,6.0,0.62,0.33,131.0,12.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,676.0,4.0
5028,1,0,Robbie Lawler,Jake Ellenberger,1.0,0.0,68.0,29.0,0.43,0.32,72.0,30.0,0.0,2.0,0.0,0.66,0.0,0.0,1.0,0.0,70.0,46.0
5029,1,0,Takeya Mizugaki,Francisco Rivera,1.0,0.0,35.0,41.0,0.25,0.39,67.0,61.0,0.0,3.0,0.0,0.75,0.0,1.0,0.0,0.0,492.0,43.0
5030,0,1,Jamie Varner,James Krause,0.0,0.0,7.0,22.0,0.23,0.43,9.0,32.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,35.0,138.0
5031,1,0,Michael Chiesa,Francisco Trinaldo,0.0,0.0,19.0,13.0,0.27,0.38,121.0,23.0,2.0,0.0,0.28,0.0,0.0,1.0,0.0,0.0,529.0,0.0
5032,1,0,Tony Ferguson,Katsunori Kikuno,1.0,0.0,38.0,22.0,0.56,0.5,40.0,23.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,37.0,23.0
5033,0,1,Al Iaquinta,Mitch Clarke,0.0,0.0,13.0,8.0,0.68,0.38,31.0,20.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,271.0,10.0
5034,0,1,Anthony Njokuani,Vinc Pichel,0.0,0.0,24.0,57.0,0.31,0.5,30.0,98.0,0.0,8.0,0.0,0.72,0.0,0.0,0.0,0.0,6.0,512.0
5035,1,0,Sam Sicilia,Aaron Phillips,0.0,0.0,37.0,18.0,0.54,0.45,95.0,109.0,5.0,0.0,0.62,0.0,1.0,1.0,1.0,1.0,609.0,68.0
5036,1,0,Matt Brown,Erick Silva,0.0,1.0,118.0,25.0,0.71,0.46,161.0,39.0,5.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,227.0,228.0
5037,1,0,Constantinos Philippou,Lorenz Larkin,1.0,0.0,15.0,16.0,0.34,0.53,31.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0
5038,0,1,Erik Koch,Daron Cruickshank,0.0,1.0,6.0,24.0,0.28,0.53,6.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
5039,1,0,Neil Magny,Tim Means,0.0,0.0,29.0,30.0,0.37,0.45,52.0,53.0,4.0,3.0,0.44,0.75,0.0,1.0,0.0,0.0,319.0,60.0
5040,1,0,Soa Palelei,Ruan Potts,0.0,0.0,5.0,0.0,0.71,0.0,19.0,5.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,101.0,6.0
5041,1,0,Chris Cariaso,Louis Smolka,0.0,0.0,64.0,42.0,0.51,0.43,86.0,79.0,2.0,1.0,1.0,0.1,4.0,0.0,0.0,1.0,128.0,453.0
5042,1,0,Ed Herman,Rafael Natal,0.0,0.0,51.0,35.0,0.58,0.47,78.0,71.0,1.0,1.0,0.25,0.16,0.0,0.0,0.0,0.0,178.0,286.0
5043,1,0,Kyoji Horiguchi,Darrell Montague,1.0,0.0,65.0,26.0,0.44,0.24,82.0,35.0,2.0,1.0,1.0,0.5,0.0,2.0,0.0,0.0,166.0,56.0
5044,0,1,Yan Cabral,Zak Cummings,0.0,0.0,23.0,28.0,0.6,0.33,44.0,50.0,1.0,3.0,0.11,1.0,2.0,1.0,1.0,1.0,247.0,393.0
5045,0,1,Eddie Wineland,Johnny Eduardo,0.0,1.0,6.0,11.0,0.1,0.55,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
5046,0,1,Manvel Gamburyan,Nik Lentz,0.0,0.0,28.0,52.0,0.53,0.52,60.0,90.0,1.0,4.0,0.5,0.25,1.0,0.0,1.0,0.0,82.0,558.0
5047,1,0,Jon Jones,Glover Teixeira,0.0,0.0,138.0,53.0,0.58,0.27,158.0,65.0,3.0,0.0,0.5,0.0,2.0,0.0,0.0,0.0,351.0,0.0
5048,0,1,Phil Davis,Anthony Johnson,0.0,0.0,21.0,45.0,0.16,0.34,27.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,15.0
5049,1,0,Luke Rockhold,Tim Boetsch,0.0,0.0,4.0,1.0,1.0,0.5,9.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,95.0,4.0
5050,1,0,Jim Miller,Yancy Medeiros,0.0,0.0,5.0,9.0,0.26,0.33,6.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,24.0
5051,1,0,Max Holloway,Andre Fili,0.0,0.0,47.0,44.0,0.31,0.31,57.0,46.0,0.0,3.0,0.0,0.25,2.0,0.0,0.0,0.0,0.0,192.0
5052,1,0,Joseph Benavidez,Tim Elliott,0.0,0.0,9.0,16.0,0.39,0.76,14.0,27.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,93.0,76.0
5053,1,0,Takanori Gomi,Isaac Vallie-Flagg,0.0,0.0,130.0,107.0,0.54,0.49,153.0,211.0,0.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,232.0,71.0
5054,0,1,Jessamyn Duke,Bethe Correia,0.0,0.0,54.0,91.0,0.41,0.48,70.0,118.0,1.0,0.0,0.16,0.0,0.0,0.0,0.0,2.0,12.0,209.0
5055,1,0,Danny Castillo,Charlie Brenneman,1.0,0.0,16.0,13.0,0.76,0.61,20.0,35.0,0.0,2.0,0.0,0.5,0.0,0.0,1.0,0.0,58.0,130.0
5056,1,0,Chris Beal,Patrick Williams,1.0,0.0,19.0,14.0,0.38,0.4,19.0,15.0,0.0,2.0,0.0,0.66,0.0,0.0,0.0,0.0,4.0,36.0
5057,1,0,Fabricio Werdum,Travis Browne,0.0,0.0,121.0,60.0,0.61,0.38,171.0,77.0,2.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,304.0,48.0
5058,1,0,Miesha Tate,Liz Carmouche,0.0,0.0,27.0,18.0,0.47,0.52,82.0,75.0,1.0,5.0,0.14,0.71,2.0,0.0,0.0,0.0,353.0,390.0
5059,1,0,Donald Cerrone,Edson Barboza,1.0,0.0,11.0,28.0,0.55,0.51,11.0,28.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,21.0,0.0
5060,0,1,Brad Tavares,Yoel Romero,0.0,0.0,21.0,31.0,0.3,0.64,35.0,63.0,0.0,7.0,0.0,0.58,0.0,0.0,0.0,0.0,68.0,405.0
5061,0,1,Rafael Dos Anjos,Khabib Nurmagomedov,0.0,0.0,20.0,36.0,0.35,0.37,40.0,72.0,0.0,6.0,0.0,0.5,0.0,0.0,0.0,0.0,13.0,587.0
5062,1,0,Thiago Alves,Seth Baczynski,0.0,0.0,116.0,90.0,0.49,0.26,120.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,47.0
5063,1,0,Jorge Masvidal,Pat Healy,0.0,0.0,69.0,32.0,0.72,0.32,105.0,84.0,1.0,2.0,1.0,0.14,0.0,0.0,0.0,0.0,197.0,335.0
5064,1,0,Caio Magalhaes,Luke Zachrich,1.0,0.0,16.0,3.0,0.61,0.27,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
5065,1,0,Dustin Ortiz,Ray Borg,0.0,0.0,46.0,12.0,0.57,0.44,107.0,21.0,2.0,5.0,0.5,0.62,0.0,2.0,1.0,1.0,323.0,360.0
5066,1,0,Mirsad Bektic,Chas Skelly,0.0,0.0,27.0,19.0,0.3,0.22,80.0,32.0,2.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,295.0,93.0
5067,0,1,Michael Bisping,Tim Kennedy,0.0,0.0,40.0,51.0,0.29,0.48,53.0,76.0,0.0,5.0,0.0,0.45,0.0,0.0,0.0,0.0,3.0,721.0
5068,1,0,Patrick Cote,Kyle Noke,0.0,0.0,33.0,50.0,0.54,0.58,127.0,67.0,3.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,434.0,26.0
5069,0,1,Sheldon Westcott,Elias Theodorou,0.0,0.0,13.0,73.0,0.41,0.7,18.0,98.0,2.0,3.0,0.5,1.0,0.0,0.0,0.0,0.0,201.0,244.0
5070,1,0,Chad Laprise,Olivier Aubin-Mercier,0.0,0.0,71.0,45.0,0.4,0.38,72.0,46.0,0.0,2.0,0.0,0.22,0.0,0.0,0.0,0.0,14.0,65.0
5071,1,0,Dustin Poirier,Akira Corassani,1.0,0.0,45.0,24.0,0.5,0.36,46.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,44.0,12.0
5072,0,1,Sam Stout,KJ Noons,0.0,1.0,5.0,7.0,0.62,0.63,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
5073,1,0,Sarah Kaufman,Leslie Smith,0.0,0.0,202.0,79.0,0.54,0.32,232.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,159.0,128.0
5074,1,0,Ryan Jimmo,Sean O'Connell,1.0,0.0,20.0,15.0,0.62,0.6,29.0,41.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,163.0
5075,1,0,George Roop,Dustin Kimura,0.0,0.0,53.0,7.0,0.48,0.22,74.0,19.0,2.0,3.0,1.0,0.5,0.0,0.0,0.0,0.0,485.0,144.0
5076,1,0,Mark Bocek,Mike de la Torre,0.0,0.0,70.0,57.0,0.4,0.32,108.0,144.0,3.0,1.0,0.23,0.5,0.0,0.0,0.0,0.0,374.0,68.0
5077,1,0,Nordine Taleb,Vik Grujic,0.0,0.0,48.0,4.0,0.64,0.12,131.0,44.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,640.0,2.0
5078,0,1,Antonio Rodrigo Nogueira,Roy Nelson,0.0,2.0,12.0,19.0,0.32,0.54,12.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
5079,1,0,Clay Guida,Tatsuya Kawajiri,1.0,0.0,47.0,19.0,0.69,0.37,92.0,36.0,3.0,1.0,0.3,0.2,0.0,1.0,0.0,0.0,538.0,166.0
5080,0,1,John Howard,Ryan LaFlare,1.0,0.0,35.0,64.0,0.66,0.65,73.0,97.0,1.0,4.0,0.5,0.57,0.0,0.0,0.0,1.0,107.0,509.0
5081,1,0,Ramsey Nijem,Beneil Dariush,2.0,0.0,34.0,9.0,0.66,0.45,92.0,14.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,98.0,30.0
5082,1,0,Jared Rosholt,Daniel Omielanczuk,0.0,0.0,34.0,10.0,0.66,0.66,124.0,41.0,3.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,787.0,5.0
5083,1,0,Thales Leites,Trevor Smith,1.0,0.0,5.0,3.0,0.62,0.3,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
5084,0,1,Rani Yahya,Johnny Bedford,0.0,0.0,3.0,4.0,0.37,0.66,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5085,0,1,Mauricio Rua,Dan Henderson,2.0,1.0,48.0,23.0,0.5,0.38,79.0,32.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,205.0,8.0
5086,0,1,Cezar Ferreira,CB Dollaway,0.0,1.0,3.0,12.0,0.37,0.75,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
5087,0,1,Leonardo Santos,Norman Parke,0.0,0.0,26.0,37.0,0.35,0.29,50.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,511.0
5088,1,0,Fabio Maldonado,Gian Villante,0.0,0.0,132.0,33.0,0.6,0.35,150.0,46.0,0.0,3.0,0.0,0.25,0.0,0.0,0.0,0.0,21.0,346.0
5089,1,0,Michel Prazeres,Mairbek Taisumov,1.0,0.0,35.0,26.0,0.52,0.28,66.0,40.0,3.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,300.0,80.0
5090,1,0,Rony Jason,Steven Siler,1.0,0.0,3.0,11.0,0.37,0.5,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5091,0,1,Ronny Markes,Thiago Santos,0.0,1.0,0.0,7.0,0.0,0.43,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
5092,1,0,Jussier Formiga,Scott Jorgensen,0.0,0.0,9.0,6.0,0.39,0.25,13.0,9.0,1.0,0.0,0.25,0.0,1.0,0.0,0.0,0.0,45.0,0.0
5093,1,0,Godofredo Pepey,Noad Lahat,1.0,0.0,5.0,11.0,0.21,0.5,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.0
5094,1,0,Johny Hendricks,Robbie Lawler,0.0,0.0,158.0,150.0,0.39,0.45,186.0,162.0,2.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,248.0,0.0
5095,0,1,Carlos Condit,Tyron Woodley,0.0,1.0,13.0,14.0,0.3,0.48,52.0,34.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,183.0
5096,0,1,Diego Sanchez,Myles Jury,0.0,0.0,25.0,46.0,0.26,0.38,37.0,54.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,49.0,187.0
5097,0,1,Jake Shields,Hector Lombard,0.0,0.0,4.0,27.0,0.05,0.48,58.0,67.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,448.0
5098,1,0,Ovince Saint Preux,Nikita Krylov,0.0,0.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,61.0,0.0
5099,1,0,Kelvin Gastelum,Rick Story,0.0,1.0,59.0,45.0,0.43,0.27,62.0,51.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,89.0,140.0
